squeezenet1_1,0.0345646436097192,28.9312978687508,0.015454292297363281,64.70694230175872
SqueezeNet,0.0507423722743988,19.707395519316957,0.001995086669921875,501.23135755258124
squeezenet1_0,0.05546136892558447,18.030568292350562,0.01559138298034668,64.13799220123863
mnasnet0_75,0.051042701296238085,19.591439610460064,0.015591144561767578,64.13897299446432
MobileNetV2,0.08013099918560106,12.479564839616932,0.01562047004699707,64.0185600683792
mobilenet_v2,0.07926971502978393,12.615158255889668,0.008066415786743164,123.97079774184968
googlenet,0.08023779595916594,12.462954497266015,0.004604816436767578,217.1639225432329
resnet34,0.1451840984324614,6.887806659247829,0.001074075698852539,931.0330743618202
resnet18,0.07444484109823414,13.43276424863939,0.006031990051269531,165.78276679841898
vgg13,0.3693931170389162,2.7071430242557777,0.0023152828216552734,431.9126763464113
vgg11_bn,0.3035720209157245,3.2941112194183826,0.0019936561584472656,501.5910069361397
vgg11,0.2797764055430889,3.5742828208077326,0.015619993209838867,64.02051438601846
MobileNetV2,0.09116266454969134,10.969402934190407,0.00903463363647461,110.68517443394732
mobilenet_v2,0.07930199786870167,12.610022784743393,0.004634857177734375,215.75637860082304
mobilenet_v3_small,0.02151237196392483,46.48487863992636,0.0052492618560791016,190.50297497388382
efficientnet_b0,0.10052006244659424,9.948262820979588,0.01562047004699707,64.0185600683792
vgg11_bn,0.3117472738833041,3.207726526501491,0.015576839447021484,64.19787553188233
